Todd Gurley,LAR,2018.0,12.0,273.0,1255.0,11.0,71.0,677.0,4.0,318.7
David Johnson,ARI,2018.0,9.0,315.0,1356.0,10.0,70.0,646.0,3.0,311.2
Le'Veon Bell,PIT,2018.0,7.0,266.0,1225.0,8.0,80.0,636.0,3.0,290.1
Ezekiel Elliott,DAL,2018.0,8.0,295.0,1329.0,12.0,39.0,346.0,2.0,267.0
Alvin Kamara,NO,2018.0,6.0,152.0,806.0,7.0,78.0,717.0,4.0,257.3
Melvin Gordon,LAC,2018.0,8.0,267.0,1042.0,7.0,62.0,502.0,3.0,245.4
Kareem Hunt,KC,2018.0,12.0,266.0,1145.0,7.0,56.0,427.0,2.0,237.2
Leonard Fournette,JAC,2018.0,9.0,282.0,1126.0,8.0,48.0,377.0,2.0,230.3
Christian McCaffrey,CAR,2018.0,4.0,182.0,711.0,5.0,78.0,613.0,4.0,223.4
Dalvin Cook,MIN,2018.0,10.0,238.0,1094.0,7.0,40.0,315.0,3.0,220.9
Saquon Barkley,NYG,2018.0,9.0,248.0,1115.0,8.0,44.0,314.0,2.0,220.9
Joe Mixon,CIN,2018.0,9.0,272.0,1060.0,7.0,43.0,333.0,2.0,212.8
Devonta Freeman,ATL,2018.0,8.0,217.0,977.0,8.0,46.0,385.0,1.0,211.2
Jordan Howard,CHI,2018.0,5.0,250.0,1075.0,8.0,20.0,148.0,1.0,186.3
Alex Collins,BAL,2018.0,10.0,238.0,1046.0,7.0,28.0,202.0,1.0,184.8
Jay Ajayi,PHI,2018.0,9.0,223.0,982.0,6.0,38.0,236.0,1.0,180.8
Lamar Miller,HOU,2018.0,10.0,219.0,853.0,5.0,41.0,296.0,2.0,177.4
Rex Burkhead,NE,2018.0,11.0,151.0,648.0,6.0,35.0,285.0,2.0,158.8
Derrick Henry,TEN,2018.0,8.0,193.0,851.0,7.0,20.0,165.0,1.0,157.6
Dion Lewis,TEN,2018.0,8.0,137.0,615.0,4.0,51.0,345.0,2.0,157.5
Tevin Coleman,ATL,2018.0,8.0,140.0,576.0,5.0,38.0,312.0,2.0,149.8
Marshawn Lynch,OAK,2018.0,7.0,209.0,855.0,6.0,24.0,155.0,0.0,149.0
Kenyan Drake,MIA,2018.0,11.0,165.0,725.0,4.0,38.0,275.0,1.0,149.0
Royce Freeman,DEN,2018.0,10.0,194.0,776.0,5.0,29.0,194.0,1.0,147.5
LeSean McCoy,BUF,2018.0,11.0,174.0,729.0,4.0,30.0,247.0,2.0,144.6
Duke Johnson,CLE,2018.0,11.0,79.0,341.0,2.0,64.0,565.0,2.0,144.6
Marlon Mack,IND,2018.0,9.0,164.0,656.0,4.0,33.0,275.0,2.0,143.6
Peyton Barber,TB,2018.0,5.0,164.0,705.0,5.0,27.0,212.0,1.0,141.2
Isaiah Crowell,NYJ,2018.0,11.0,172.0,686.0,5.0,31.0,205.0,1.0,140.6
Chris Thompson,WAS,2018.0,4.0,78.0,345.0,2.0,56.0,472.0,3.0,139.7
Mark Ingram,NO,2018.0,6.0,134.0,615.0,5.0,27.0,217.0,2.0,138.7
Devontae Booker,DEN,2018.0,10.0,163.0,636.0,4.0,33.0,256.0,1.0,133.7
James White,NE,2018.0,11.0,51.0,215.0,1.0,60.0,472.0,4.0,128.7
Kerryon Johnson,DET,2018.0,6.0,159.0,667.0,4.0,34.0,202.0,0.0,127.9
Carlos Hyde,CLE,2018.0,11.0,160.0,656.0,5.0,29.0,177.0,0.0,127.8
Bilal Powell,NYJ,2018.0,11.0,143.0,586.0,4.0,31.0,235.0,1.0,127.6
Javorius Allen,BAL,2018.0,10.0,124.0,472.0,3.0,48.0,286.0,1.0,123.8
Jamaal Williams,GB,2018.0,7.0,152.0,608.0,4.0,25.0,196.0,1.0,122.9
Matt Breida,SF,2018.0,11.0,100.0,429.0,3.0,41.0,315.0,2.0,122.9
Chris Ivory,BUF,2018.0,11.0,139.0,555.0,4.0,30.0,205.0,1.0,121.0
Giovani Bernard,CIN,2018.0,9.0,93.0,399.0,2.0,42.0,356.0,2.0,118.5
Alfred Morris,SF,2018.0,11.0,171.0,717.0,6.0,8.0,59.0,0.0,117.6
Chris Carson,SEA,2018.0,7.0,135.0,555.0,4.0,23.0,185.0,1.0,115.5
Tarik Cohen,CHI,2018.0,5.0,70.0,302.0,1.0,50.0,416.0,2.0,112.8
Frank Gore,MIA,2018.0,11.0,149.0,565.0,4.0,27.0,182.0,0.0,112.2
Theo Riddick,DET,2018.0,6.0,66.0,245.0,1.0,54.0,416.0,2.0,111.1
Ty Montgomery,GB,2018.0,7.0,75.0,316.0,2.0,43.0,316.0,2.0,106.7
Latavius Murray,MIN,2018.0,10.0,139.0,555.0,5.0,14.0,92.0,0.0,99.7
Corey Clement,PHI,2018.0,9.0,97.0,415.0,3.0,26.0,202.0,1.0,98.7
Austin Ekeler,LAC,2018.0,8.0,84.0,334.0,2.0,36.0,266.0,1.0,96.0
Sony Michel,NE,2018.0,11.0,126.0,555.0,4.0,15.0,105.0,0.0,95.5
Doug Martin,OAK,2018.0,7.0,146.0,526.0,3.0,18.0,145.0,0.0,94.1
Rashaad Penny,SEA,2018.0,7.0,124.0,495.0,3.0,24.0,161.0,0.0,93.6
Wayne Gallman,NYG,2018.0,9.0,86.0,325.0,2.0,34.0,245.0,1.0,92.0
Adrian Peterson,WAS,2018.0,4.0,130.0,482.0,4.0,13.0,95.0,0.0,88.2
T.J. Yeldon,JAC,2018.0,9.0,72.0,315.0,2.0,31.0,225.0,1.0,87.5
